Africa	Afrika
Categorie:Povestiri din 1892	Kategori:Noveller fra 1892
Categorie:Povestiri din 1903	Kategori:Noveller fra 1903
Categorie:Povestiri din 1921	Kategori:Noveller fra 1921
Categorie:Povestiri din 1922	Kategori:Noveller fra 1922
Format:Djiboutireguni	Mal:Djiboutis regioner
Categorie:Regizori români	Kategori:Rumenske regissører
Categorie:Referendumuri după țară	Kategori:Folkeavstemninger etter område
Categorie:Richard Wagner	Kategori:Richard Wagner
Categorie:Oameni din Ansbach	Kategori:Personer fra Ansbach
Categorie:Motociclism	Kategori:Motorsykkelsport
Categorie:Istoria Norvegiei	Kategori:Norges historie
Categorie:Oameni din Dayton, Ohio	Kategori:Personer fra Dayton
Categorie:Guvernatori ai statului Virginia	Kategori:Guvernører i Virginia
Categorie:Împărați ai Etiopiei	Kategori:Etiopiske keisere
Categorie:Explozii	Kategori:Eksplosjoner
Categorie:Țări în Asia	Kategori:Land i Asia
Categorie:Universități Pontificale	Kategori:Pavelige universiteter og kollegier
Categorie:Oameni din Kabul	Kategori:Personer fra Kabul
Categorie:Artiști maghiari	Kategori:Ungarske kunstnere
Categorie:Piețe din Veneția	Kategori:Plasser i Venezia
Categorie:Filme din 1921	Kategori:Filmer fra 1921
Categorie:Oameni din Coburg	Kategori:Personer fra Coburg
Categorie:Oameni din Linz	Kategori:Personer fra Linz
Categorie:Oameni din Lowell, Massachusetts	Kategori:Personer fra Lowell i Massachusetts
Categorie:Oameni din Luxemburg (oraș)	Kategori:Personer fra byen Luxembourg
Categorie:Oameni din Palo Alto, California	Kategori:Personer fra Palo Alto
Format:Seria Amurg	Mal:Twilight
Format:G20	Mal:G20
Format:California stat SUA	Mal:California
Format:Ciot-Japonia	Mal:Japanstubb
Format:Pink Floyd	Mal:Pink Floyd
Format:Presocratici	Mal:Førsokratikerne
Format:Pantera	Mal:Pantera
Format:Campioane olimpice la 100 m bras	Mal:OL-vinnere på 100 meter brystsvømming, damer
Format:Ciot-Portugalia	Mal:Portugalstubb
Categorie:Ani în muzică	Kategori:Musikk etter år
Categorie:Ani în fotbal	Kategori:Fotball etter år
Categorie:Ani în Japonia	Kategori:Årstall i Japan
Åbogen	Åbogen
Categorie:Anul nașterii lipsă	Kategori:Fødselsår ikke oppgitt
Categorie:Oameni din Utah	Kategori:Personer fra Utah
Categorie:Oameni din statul Rio de Janeiro	Kategori:Personer fra delstaten Rio de Janeiro
Format:Harta orașelor din Israel	Mal:Israelske byer kart
Categorie:Oameni din Réunion	Kategori:Personer fra Réunion
Format:Cele mai apropiate stele	Mal:Nære stjernesystemer
Format:Ciot-Norvegia	Mal:Norgestubb
Format:Naruto	Mal:Naruto
Format:Cronicile din Narnia	Mal:Narnia
Format:PatrimoniuGrecia	Mal:Verdensarven Hellas
Format:PatrimoniuIndia	Mal:Verdensarven India
Format:PatrimoniuSiria	Mal:Verdensarven Syria
Format:PatrimoniuThailanda	Mal:Verdensarven Thailand
Format:Ciot-Mexic	Mal:Mexicostubb
Categorie:Ani în Rusia	Kategori:Årstall i Russland
Format:Ciot-Mauritania	Mal:Mauritaniastubb
Format:Ciot-Mongolia	Mal:Mongoliastubb
Categorie:Campioni mondiali	Kategori:Verdensmestere
Format:Geographical coordinates	Mal:Geografisk koordinater
Format:Metallica	Mal:Metallica
Categorie:Organizația Mondială a Comerțului	Kategori:Verdens handelsorganisasjon
Format:Martin Scorsese	Mal:Martin Scorsese
Format:UEFA Europa League	Mal:UEFA Europa League
Format:Ciot-Liban	Mal:Libanonstubb
Format:Liste de orașe din Statele Unite ale Americii	Mal:Lister over byer i USA
Format:Friuli-Veneția Giulia	Mal:Provinser i Friuli-Venezia Giulia
Format:Monarhi ai Norvegiei	Mal:Norges monarker
Format:Araneae	Mal:Edderkopper
Format:Utah stat SUA	Mal:Utah
Format:Colorado stat SUA	Mal:Colorado
Format:Kansas stat SUA	Mal:Kansas
Format:Missouri stat SUA	Mal:Missouri
Format:Louisiana stat SUA	Mal:Louisiana
Format:Vinuri după țară	Mal:Vin per land
Format:Sicilia	Mal:Provinser i Sicilia
Format:Seria Call of Duty	Mal:Call of Duty
Format:Puzzle mortal	Mal:Saw-serien
Format:Stea navig	Mal:HR-diagram
Format:Stea	Mal:Stjerner
Categorie:Lupi	Kategori:Ulver
Categorie:Premii Wolf	Kategori:Wolfprisen
Categorie:Artiști italieni	Kategori:Italienske kunstnere
Format:Ciot-Noua Zeelandă	Mal:NewZealandstubb
Categorie:Artiști austrieci	Kategori:Østerrikske kunstnere
Format:Ciot-Rusia	Mal:Russlandstubb
Format:Darren Aronofsky	Mal:Darren Aronofsky
Categorie:Jocuri pentru Windows	Kategori:Windows-spill
Format:Infocaseta Olimpiadă pe țară	Mal:Infoboks OL-land
Categorie:Winchester	Kategori:Winchester
Format:Sezon F1	Mal:F1 Sesong
Categorie:Districtele statului Mauritius	Kategori:Mauritius' distrikter
Categorie:2009 în Asia	Kategori:2009 i Asia
Categorie:Frontiere	Kategori:Grenser
Format:Spania la Campionatul Mondial de Fotbal 1994	Mal:Spanias lag i fotball-VM 1994
Categorie:Disidenți sovietici	Kategori:Sovjetiske dissidenter
Format:Delaware stat SUA	Mal:Delaware
Format:Campioane europene la 400 m craul	Mal:EM-vinnere på 400 meter frisvømming langbane, damer
Format:Immortal	Mal:Immortal
Format:Campioane olimpice la 100 m alergare	Mal:OL-vinnere på 100 m, damer
Format:Infobox WRC driver	Mal:WRC driver
Categorie:Generali	Kategori:Generaler
Categorie:Fondări în 1004	Kategori:Etableringer i 1004
Categorie:Dezmembrări în 1006	Kategori:Opphør i 1006
Categorie:Fondări în 1005	Kategori:Etableringer i 1005
Categorie:Fondări în 1007	Kategori:Etableringer i 1007
Categorie:Fondări în 1009	Kategori:Etableringer i 1009
Categorie:Fondări în 1011	Kategori:Etableringer i 1011
Categorie:Fondări în 1012	Kategori:Etableringer i 1012
Categorie:Fondări în 1013	Kategori:Etableringer i 1013
Categorie:Fondări în 1026	Kategori:Etableringer i 1026
Categorie:Fondări în 1025	Kategori:Etableringer i 1025
Zeia	Zeja
Categorie:Fondări în 1031	Kategori:Etableringer i 1031
Categorie:Fondări în 1032	Kategori:Etableringer i 1032
Categorie:Fondări în 1034	Kategori:Etableringer i 1034
Categorie:Fondări în 1035	Kategori:Etableringer i 1035
Categorie:Fondări în 1037	Kategori:Etableringer i 1037
Categorie:Fondări în 1038	Kategori:Etableringer i 1038
Categorie:Fondări în 1040	Kategori:Etableringer i 1040
Categorie:Fondări în 1042	Kategori:Etableringer i 1042
Format:Premiul Oscar pentru cea mai bună actriță în rol secundar	Mal:Oscar for beste kvinnelige birolle
Categorie:Fondări în 1053	Kategori:Etableringer i 1053
Categorie:Fondări în 1058	Kategori:Etableringer i 1058
Categorie:Anii 1060 în Europa	Kategori:1060-årene i Europa
Categorie:Dezmembrări în 1065	Kategori:Opphør i 1065
Categorie:Fondări în 1065	Kategori:Etableringer i 1065
Format:Cupele naționale de fotbal (UEFA)	Mal:UEFA-cuper
Categorie:Dezmembrări în 1073	Kategori:Opphør i 1073
Categorie:Fondări în 1079	Kategori:Etableringer i 1079
Categorie:Fondări în 1080	Kategori:Etableringer i 1080
Categorie:Fondări în 1088	Kategori:Etableringer i 1088
Categorie:Fondări în 1091	Kategori:Etableringer i 1091
Categorie:Fondări în 1092	Kategori:Etableringer i 1092
Categorie:Fondări în 1096	Kategori:Etableringer i 1096
Categorie:Fondări în 1097	Kategori:Etableringer i 1097
Categorie:Fondări în 1098	Kategori:Etableringer i 1098
Format:Campioni olimpici la 400 m craul	Mal:OL-vinnere på 400 meter frisvømming, herrer
Categorie:Ani din secolul al X-lea după țară	Kategori:900-tallet etter land
Format:Ciot-Tunisia	Mal:Tunisiastubb
Categorie:Fondări în 1101	Kategori:Etableringer i 1101
Categorie:Fondări în 1102	Kategori:Etableringer i 1102
Categorie:Fondări în 1111	Kategori:Etableringer i 1111
Categorie:Fondări în 1118	Kategori:Etableringer i 1118
Categorie:Anii 1120 în Europa	Kategori:1120-årene i Europa
Categorie:Fondări în 1121	Kategori:Etableringer i 1121
Categorie:Fondări în 1125	Kategori:Etableringer i 1125
Categorie:Fondări în 1127	Kategori:Etableringer i 1127
Categorie:Fondări în 1129	Kategori:Etableringer i 1129
Categorie:Fondări în 1130	Kategori:Etableringer i 1130
Categorie:Fondări în 1140	Kategori:Etableringer i 1140
Categorie:Dezmembrări în 1145	Kategori:Opphør i 1145
Categorie:Dezmembrări în 1147	Kategori:Opphør i 1147
Categorie:Dezmembrări în 1150	Kategori:Opphør i 1150
Categorie:Anii 1150 în Europa	Kategori:1150-årene i Europa
Categorie:Dezmembrări în 1152	Kategori:Opphør i 1152
Categorie:Fondări în 1153	Kategori:Etableringer i 1153
Categorie:Fondări în 1152	Kategori:Etableringer i 1152
Categorie:Fondări în 1154	Kategori:Etableringer i 1154
Categorie:Fondări în 1156	Kategori:Etableringer i 1156
Categorie:Liste referitoare la matematică	Kategori:Matematikklister
Categorie:Fondări în 1158	Kategori:Etableringer i 1158
Categorie:Fondări în 1159	Kategori:Etableringer i 1159
Categorie:Anii 1160 în Europa	Kategori:1160-årene i Europa
Categorie:Fondări în 1164	Kategori:Etableringer i 1164
Categorie:Fondări în 1165	Kategori:Etableringer i 1165
Categorie:Anii 1170 în Europa	Kategori:1170-årene i Europa
Categorie:Fondări în 1170	Kategori:Etableringer i 1170
Format:Croația la Euro 2012	Mal:Kroatias lag i fotball-EM 2012
Categorie:Fondări în 1171	Kategori:Etableringer i 1171
Format:Portugalia la Euro 2012	Mal:Portugals lag i fotball-EM 2012
Categorie:Fondări în 1179	Kategori:Etableringer i 1179
Format:Portugalia la Campionatul Mondial de Fotbal 2006	Mal:Portugals lag i fotball-VM 2006
Categorie:Fondări în 1181	Kategori:Etableringer i 1181
Format:Portugalia la Campionatul Mondial de Fotbal 2002	Mal:Portugals lag i fotball-VM 2002
Categorie:Fondări în 1183	Kategori:Etableringer i 1183
Categorie:Fondări în 1182	Kategori:Etableringer i 1182
Categorie:Fondări în 1185	Kategori:Etableringer i 1185
Format:Franța la Euro 2012	Mal:Frankrikes lag i fotball-EM 2012
Categorie:Anii 1190 în Europa	Kategori:1190-årene i Europa
Format:Suedia la Euro 2012	Mal:Sveriges lag i fotball-EM 2012
Format:Rusia la Euro 2012	Mal:Russlands lag i fotball-EM 2012
Format:Danemarca la Euro 2012	Mal:Danmarks lag i fotball-EM 2012
Categorie:Fondări în 1192	Kategori:Etableringer i 1192
Categorie:Fondări în 1193	Kategori:Etableringer i 1193
Categorie:Fondări în 1194	Kategori:Etableringer i 1194
Categorie:Fondări în 1196	Kategori:Etableringer i 1196
Categorie:Dezmembrări în 1197	Kategori:Opphør i 1197
Categorie:Fondări în 1199	Kategori:Etableringer i 1199
Categorie:Fondări în 1198	Kategori:Etableringer i 1198
Format:Provincia La Spezia	Mal:Kommuner i provinsen La Spezia
Categorie:Ani din secolul al XI-lea după țară	Kategori:1000-tallet etter land
Categorie:Fondări în 1200	Kategori:Etableringer i 1200
Categorie:Anii 1200 în Europa	Kategori:1200-årene i Europa
Format:Ucraina la Euro 2012	Mal:Ukrainas lag i fotball-EM 2012
Format:Anglia la Euro 2012	Mal:Englands lag i fotball-EM 2012
Categorie:Fondări în 1205	Kategori:Etableringer i 1205
Categorie:Fondări în 1204	Kategori:Etableringer i 1204
Categorie:Fondări în 1206	Kategori:Etableringer i 1206
Categorie:Fondări în 1209	Kategori:Etableringer i 1209
Categorie:Dezmembrări în 1212	Kategori:Opphør i 1212
Categorie:Fondări în 1211	Kategori:Etableringer i 1211
Categorie:Dezmembrări în 1215	Kategori:Opphør i 1215
Categorie:Fondări în 1218	Kategori:Etableringer i 1218
Format:Anglia la Campionatul Mondial de Fotbal 2010	Mal:Englands lag i fotball-VM 2010
Categorie:Fondări în 1219	Kategori:Etableringer i 1219
Categorie:Fondări în 1220	Kategori:Etableringer i 1220
Categorie:Dezmembrări în 1221	Kategori:Opphør i 1221
Categorie:Dezmembrări în 1225	Kategori:Opphør i 1225
Categorie:Fondări în 1222	Kategori:Etableringer i 1222
Categorie:Dezmembrări în 1226	Kategori:Opphør i 1226
Categorie:Fondări în 1225	Kategori:Etableringer i 1225
Categorie:Dezmembrări în 1227	Kategori:Opphør i 1227
Categorie:Fondări în 1228	Kategori:Etableringer i 1228
Categorie:Fondări în 1230	Kategori:Etableringer i 1230
Categorie:Dezmembrări în 1231	Kategori:Opphør i 1231
Categorie:Fondări în 1231	Kategori:Etableringer i 1231
Categorie:Fondări în 1235	Kategori:Etableringer i 1235
Categorie:Fondări în 1237	Kategori:Etableringer i 1237
Categorie:Fondări în 1240	Kategori:Etableringer i 1240
Categorie:Fondări în 1242	Kategori:Etableringer i 1242
Categorie:Fondări în 1244	Kategori:Etableringer i 1244
Format:Spania la Campionatul Mondial de Fotbal 2006	Mal:Spanias lag i fotball-VM 2006
Categorie:Dezmembrări în 1247	Kategori:Opphør i 1247
Categorie:Fondări în 1245	Kategori:Etableringer i 1245
Categorie:Fondări în 1247	Kategori:Etableringer i 1247
Categorie:Fondări în 1248	Kategori:Etableringer i 1248
Categorie:Dezmembrări în 1250	Kategori:Opphør i 1250
Categorie:Fondări în 1250	Kategori:Etableringer i 1250
Format:Uruguay la Campionatul Mondial de Fotbal 2010	Mal:Uruguays lag i fotball-VM 2010
Categorie:Dezmembrări în 1253	Kategori:Opphør i 1253
Categorie:Fondări în 1252	Kategori:Etableringer i 1252
Categorie:Fondări în 1254	Kategori:Etableringer i 1254
Categorie:Fondări în 1255	Kategori:Etableringer i 1255
Categorie:Dezmembrări în 1258	Kategori:Opphør i 1258
Categorie:Fondări în 1258	Kategori:Etableringer i 1258
Categorie:Dezmembrări în 1259	Kategori:Opphør i 1259
Categorie:Fondări în 1256	Kategori:Etableringer i 1256
Categorie:Dezmembrări în 1261	Kategori:Opphør i 1261
Format:Germania la Euro 2012	Mal:Tysklands lag i fotball-EM 2012
Categorie:Fondări în 1262	Kategori:Etableringer i 1262
Categorie:Fondări în 1263	Kategori:Etableringer i 1263
Categorie:Fondări în 1264	Kategori:Etableringer i 1264
Categorie:Fondări în 1265	Kategori:Etableringer i 1265
Categorie:Dezmembrări în 1266	Kategori:Opphør i 1266
Categorie:Dezmembrări în 1268	Kategori:Opphør i 1268
Categorie:Fondări în 1268	Kategori:Etableringer i 1268
Categorie:Fondări în 1270	Kategori:Etableringer i 1270
Categorie:Fondări în 1271	Kategori:Etableringer i 1271
Categorie:Fondări în 1272	Kategori:Etableringer i 1272
Format:Germania la Campionatul Mondial de Fotbal 2006	Mal:Tysklands lag i fotball-VM 2006
Categorie:Fondări în 1277	Kategori:Etableringer i 1277
Categorie:Fondări în 1278	Kategori:Etableringer i 1278
Categorie:Dezmembrări în 1279	Kategori:Opphør i 1279
Categorie:Fondări în 1280	Kategori:Etableringer i 1280
Categorie:Dezmembrări în 1282	Kategori:Opphør i 1282
Categorie:Fondări în 1281	Kategori:Etableringer i 1281
Categorie:Fondări în 1282	Kategori:Etableringer i 1282
Categorie:Dezmembrări în 1285	Kategori:Opphør i 1285
Categorie:Fondări în 1284	Kategori:Etableringer i 1284
Categorie:Dezmembrări în 1289	Kategori:Opphør i 1289
Categorie:Dezmembrări în 1290	Kategori:Opphør i 1290
Categorie:Fondări în 1290	Kategori:Etableringer i 1290
Categorie:Dezmembrări în 1291	Kategori:Opphør i 1291
Categorie:Dezmembrări în 1296	Kategori:Opphør i 1296
Categorie:Fondări în 1293	Kategori:Etableringer i 1293
Categorie:Fondări în 1294	Kategori:Etableringer i 1294
Categorie:Fondări în 1296	Kategori:Etableringer i 1296
Categorie:Dezmembrări în 1301	Kategori:Opphør i 1301
Categorie:Fondări în 1301	Kategori:Etableringer i 1301
Categorie:Fondări în 1303	Kategori:Etableringer i 1303
Categorie:Dezmembrări în 1307	Kategori:Opphør i 1307
Categorie:Fondări în 1307	Kategori:Etableringer i 1307
Format:Ciot-Tadjikistan	Mal:Tadsjikistanstubb
Categorie:Fondări în 1308	Kategori:Etableringer i 1308
Categorie:Fondări în 1310	Kategori:Etableringer i 1310
Categorie:Fondări în 1312	Kategori:Etableringer i 1312
Categorie:Dezmembrări în 1315	Kategori:Opphør i 1315
Categorie:Dezmembrări în 1317	Kategori:Opphør i 1317
Categorie:Fondări în 1319	Kategori:Etableringer i 1319
Categorie:Anii 1320 în Europa	Kategori:1320-årene i Europa
Categorie:Fondări în 1323	Kategori:Etableringer i 1323
Categorie:Fondări în 1324	Kategori:Etableringer i 1324
Categorie:Fondări în 1325	Kategori:Etableringer i 1325
Categorie:Fondări în 1326	Kategori:Etableringer i 1326
Categorie:Fondări în 1329	Kategori:Etableringer i 1329
Categorie:Dezmembrări în 1330	Kategori:Opphør i 1330
Categorie:Fondări în 1328	Kategori:Etableringer i 1328
Categorie:Fondări în 1330	Kategori:Etableringer i 1330
Categorie:Fondări în 1331	Kategori:Etableringer i 1331
Categorie:Dezmembrări în 1333	Kategori:Opphør i 1333
Categorie:Fondări în 1332	Kategori:Etableringer i 1332
Categorie:Fondări în 1333	Kategori:Etableringer i 1333
Categorie:Dezmembrări în 1335	Kategori:Opphør i 1335
Categorie:Fondări în 1334	Kategori:Etableringer i 1334
Categorie:Fondări în 1335	Kategori:Etableringer i 1335
Categorie:Fondări în 1336	Kategori:Etableringer i 1336
Format:Deșerturi	Mal:Ørkener
Categorie:Fondări în 1338	Kategori:Etableringer i 1338
Categorie:Fondări în 1339	Kategori:Etableringer i 1339
Categorie:Fondări în 1340	Kategori:Etableringer i 1340
Categorie:Anii 1340 în Europa	Kategori:1340-årene i Europa
Categorie:Dezmembrări în 1341	Kategori:Opphør i 1341
Categorie:Dezmembrări în 1342	Kategori:Opphør i 1342
Categorie:Fondări în 1341	Kategori:Etableringer i 1341
Categorie:Fondări în 1342	Kategori:Etableringer i 1342
Categorie:Dezmembrări în 1343	Kategori:Opphør i 1343
Categorie:Fondări în 1343	Kategori:Etableringer i 1343
Categorie:Dezmembrări în 1346	Kategori:Opphør i 1346
Categorie:Fondări în 1347	Kategori:Etableringer i 1347
Categorie:Dezmembrări în 1349	Kategori:Opphør i 1349
Categorie:Fondări în 1349	Kategori:Etableringer i 1349
Categorie:Fondări în 1348	Kategori:Etableringer i 1348
Categorie:Fondări în 1350	Kategori:Etableringer i 1350
Categorie:Anii 1350 în Europa	Kategori:1350-årene i Europa
Categorie:Fondări în 1351	Kategori:Etableringer i 1351
Categorie:Fondări în 1352	Kategori:Etableringer i 1352
Categorie:Fondări în 1354	Kategori:Etableringer i 1354
Categorie:Dezmembrări în 1358	Kategori:Opphør i 1358
Categorie:Fondări în 1356	Kategori:Etableringer i 1356
Categorie:Fondări în 1358	Kategori:Etableringer i 1358
Categorie:Fondări în 1360	Kategori:Etableringer i 1360
Categorie:Fondări în 1365	Kategori:Etableringer i 1365
Categorie:Fondări în 1368	Kategori:Etableringer i 1368
Categorie:Fondări în 1371	Kategori:Etableringer i 1371
Categorie:Fondări în 1374	Kategori:Etableringer i 1374
Categorie:Dezmembrări în 1375	Kategori:Opphør i 1375
Categorie:Dezmembrări în 1376	Kategori:Opphør i 1376
Categorie:Fondări în 1375	Kategori:Etableringer i 1375
Categorie:Dezmembrări în 1379	Kategori:Opphør i 1379
Categorie:Fondări în 1379	Kategori:Etableringer i 1379
Categorie:Fondări în 1380	Kategori:Etableringer i 1380
Categorie:Anii 1380 în Europa	Kategori:1380-årene i Europa
Categorie:Dezmembrări în 1381	Kategori:Opphør i 1381
Categorie:Dezmembrări în 1385	Kategori:Opphør i 1385
Categorie:Fondări în 1384	Kategori:Etableringer i 1384
Categorie:Fondări în 1385	Kategori:Etableringer i 1385
Format:Nobel laureates in economics 1969-1975	Mal:Nobelprisvinnere i økonomi 1969–1975
Categorie:Fondări în 1386	Kategori:Etableringer i 1386
Categorie:Fondări în 1389	Kategori:Etableringer i 1389
Categorie:Fondări în 1388	Kategori:Etableringer i 1388
Categorie:Dezmembrări în 1392	Kategori:Opphør i 1392
Categorie:Fondări în 1391	Kategori:Etableringer i 1391
Categorie:Dezmembrări în 1393	Kategori:Opphør i 1393
Categorie:Dezmembrări în 1396	Kategori:Opphør i 1396
Categorie:Dezmembrări în 1397	Kategori:Opphør i 1397
Categorie:Fondări în 1396	Kategori:Etableringer i 1396
Categorie:Fondări în 1395	Kategori:Etableringer i 1395
Categorie:Fondări în 1397	Kategori:Etableringer i 1397
Categorie:Wikipediști din Canada	Kategori:Wikipedia-brukere i Canada
Categorie:Ani din secolul al XIII-lea după țară	Kategori:1200-tallet etter land
Categorie:Dezmembrări în 1400	Kategori:Opphør i 1400
Categorie:Fondări în 1400	Kategori:Etableringer i 1400
Categorie:Fondări în 1402	Kategori:Etableringer i 1402
Categorie:Dezmembrări în 1406	Kategori:Opphør i 1406
Categorie:Fondări în 1410	Kategori:Etableringer i 1410
Categorie:Anii 1410 în Europa	Kategori:1410-årene i Europa
Categorie:Fondări în 1412	Kategori:Etableringer i 1412
Categorie:Dezmembrări în 1414	Kategori:Opphør i 1414
Categorie:Fondări în 1415	Kategori:Etableringer i 1415
Categorie:Fondări în 1417	Kategori:Etableringer i 1417
Categorie:Fondări în 1419	Kategori:Etableringer i 1419
Categorie:Anii 1420 în Europa	Kategori:1420-årene i Europa
Categorie:Fondări în 1421	Kategori:Etableringer i 1421
Categorie:Dezmembrări în 1423	Kategori:Opphør i 1423
Categorie:Fondări în 1424	Kategori:Etableringer i 1424
Categorie:Fondări în 1425	Kategori:Etableringer i 1425
Categorie:Fondări în 1428	Kategori:Etableringer i 1428
Categorie:Fondări în 1429	Kategori:Etableringer i 1429
Categorie:Dezmembrări în 1431	Kategori:Opphør i 1431
Categorie:Fondări în 1431	Kategori:Etableringer i 1431
Categorie:Fondări în 1434	Kategori:Etableringer i 1434
Categorie:Fondări în 1438	Kategori:Etableringer i 1438
Categorie:Fondări în 1440	Kategori:Etableringer i 1440
Categorie:Fondări în 1441	Kategori:Etableringer i 1441
Categorie:Fondări în 1443	Kategori:Etableringer i 1443
Categorie:Fondări în 1445	Kategori:Etableringer i 1445
Categorie:Fondări în 1447	Kategori:Etableringer i 1447
Categorie:Fondări în 1448	Kategori:Etableringer i 1448
Categorie:Dezmembrări în 1450	Kategori:Opphør i 1450
Format:Illinois stat SUA	Mal:Illinois
Categorie:Fondări în 1450	Kategori:Etableringer i 1450
Categorie:Fondări în 1452	Kategori:Etableringer i 1452
Format:Ciot-Islanda	Mal:Islandstubb
Categorie:Fondări în 1454	Kategori:Etableringer i 1454
Categorie:Fondări în 1456	Kategori:Etableringer i 1456
Categorie:Fondări în 1458	Kategori:Etableringer i 1458
Categorie:Fondări în 1459	Kategori:Etableringer i 1459
Categorie:Dezmembrări în 1461	Kategori:Opphør i 1461
Categorie:Dezmembrări în 1462	Kategori:Opphør i 1462
Categorie:Dezmembrări în 1464	Kategori:Opphør i 1464
Categorie:Dezmembrări în 1465	Kategori:Opphør i 1465
Categorie:Fondări în 1466	Kategori:Etableringer i 1466
Categorie:Fondări în 1469	Kategori:Etableringer i 1469
Format:A-League	Mal:A-League
Categorie:Fondări în 1471	Kategori:Etableringer i 1471
Categorie:Fondări în 1472	Kategori:Etableringer i 1472
Categorie:Fondări în 1473	Kategori:Etableringer i 1473
Categorie:Fondări în 1474	Kategori:Etableringer i 1474
Categorie:Dezmembrări în 1477	Kategori:Opphør i 1477
Format:Ciot-Ucraina	Mal:Ukrainastubb
Categorie:Fondări în 1477	Kategori:Etableringer i 1477
Categorie:Fondări în 1479	Kategori:Etableringer i 1479
Format:Umbria	Mal:Provinser i Umbria
Categorie:Fondări în 1482	Kategori:Etableringer i 1482
Categorie:Fondări în 1484	Kategori:Etableringer i 1484
Categorie:Dezmembrări în 1487	Kategori:Opphør i 1487
Categorie:Fondări în 1490	Kategori:Etableringer i 1490
Categorie:Dezmembrări în 1494	Kategori:Opphør i 1494
Categorie:Fondări în 1492	Kategori:Etableringer i 1492
Categorie:Fondări în 1493	Kategori:Etableringer i 1493
Categorie:Fondări în 1495	Kategori:Etableringer i 1495
Categorie:Fondări în 1496	Kategori:Etableringer i 1496
Categorie:Dezmembrări în 1498	Kategori:Opphør i 1498
Categorie:Fondări în 1498	Kategori:Etableringer i 1498
Format:Oliver Stone	Mal:Oliver Stone
Categorie:Ani din secolul al XIV-lea după țară	Kategori:Årstall på 1300-tallet etter land
Categorie:Dezmembrări în 1501	Kategori:Opphør i 1501
Categorie:Fondări în 1501	Kategori:Etableringer i 1501
Categorie:Dezmembrări în 1502	Kategori:Opphør i 1502
Categorie:Fondări în 1502	Kategori:Etableringer i 1502
Categorie:Dezmembrări în 1504	Kategori:Opphør i 1504
Categorie:Fondări în 1505	Kategori:Etableringer i 1505
Categorie:Fondări în 1507	Kategori:Etableringer i 1507
Categorie:Fondări în 1509	Kategori:Etableringer i 1509
Categorie:Dezmembrări în 1510	Kategori:Opphør i 1510
Categorie:Picturi din 1510	Kategori:Malerier fra 1510
Categorie:Fondări în 1511	Kategori:Etableringer i 1511
Categorie:Fondări în 1514	Kategori:Etableringer i 1514
Categorie:Dezmembrări în 1516	Kategori:Opphør i 1516
Categorie:Fondări în 1515	Kategori:Etableringer i 1515
Categorie:Dezmembrări în 1517	Kategori:Opphør i 1517
Categorie:Fondări în 1517	Kategori:Etableringer i 1517
Categorie:Fondări în 1518	Kategori:Etableringer i 1518
Categorie:Fondări în 1520	Kategori:Etableringer i 1520
Categorie:Anii 1520 în știință	Kategori:Vitenskap i 1520-årene
Categorie:Fondări în 1521	Kategori:Etableringer i 1521
Categorie:Fondări în 1522	Kategori:Etableringer i 1522
Categorie:Dezmembrări în 1523	Kategori:Opphør i 1523
Categorie:Fondări în 1523	Kategori:Etableringer i 1523
Categorie:Fondări în 1524	Kategori:Etableringer i 1524
Categorie:Dezmembrări în 1525	Kategori:Opphør i 1525
Categorie:Dezmembrări în 1526	Kategori:Opphør i 1526
Categorie:Fondări în 1525	Kategori:Etableringer i 1525
Categorie:Fondări în 1526	Kategori:Etableringer i 1526
Categorie:Fondări în 1527	Kategori:Etableringer i 1527
Categorie:Fondări în 1528	Kategori:Etableringer i 1528
Categorie:Fondări în 1529	Kategori:Etableringer i 1529
Categorie:Fondări în 1530	Kategori:Etableringer i 1530
Categorie:Anii 1530 în știință	Kategori:Vitenskap i 1530-årene
Categorie:Fondări în 1531	Kategori:Etableringer i 1531
Categorie:Fondări în 1532	Kategori:Etableringer i 1532
Categorie:Fondări în 1534	Kategori:Etableringer i 1534
Categorie:Fondări în 1535	Kategori:Etableringer i 1535
Categorie:Fondări în 1536	Kategori:Etableringer i 1536
Categorie:Fondări în 1537	Kategori:Etableringer i 1537
Categorie:Fondări în 1540	Kategori:Etableringer i 1540
Format:Stieg Larsson	Mal:Stieg Larsson
Categorie:Anii 1540 în știință	Kategori:Vitenskap i 1540-årene
Format:Steven Spielberg	Mal:Steven Spielberg
Categorie:Dezmembrări în 1542	Kategori:Opphør i 1542
Categorie:Dezmembrări în 1543	Kategori:Opphør i 1543
Categorie:Fondări în 1542	Kategori:Etableringer i 1542
Categorie:Dezmembrări în 1544	Kategori:Opphør i 1544
Categorie:Fondări în 1544	Kategori:Etableringer i 1544
Categorie:Fondări în 1545	Kategori:Etableringer i 1545
Categorie:Fondări în 1546	Kategori:Etableringer i 1546
Categorie:Dezmembrări în 1547	Kategori:Opphør i 1547
Categorie:Fondări în 1548	Kategori:Etableringer i 1548
Categorie:Fondări în 1549	Kategori:Etableringer i 1549
Categorie:Fondări în 1550	Kategori:Etableringer i 1550
Format:Statele Nigeriei	Mal:Nigerias delstater
Categorie:Anii 1550 în Europa	Kategori:1550-årene i Europa
Categorie:Anii 1550 în știință	Kategori:Vitenskap i 1550-årene
