Africa	Afrika
Categoria:Fauna Franciae	Kategori:Frankrikes fauna
Categoria:Fauna Georgiae	Kategori:Georgias fauna
Categoria:Fauna Hongcongi	Kategori:Hongkongs fauna
Categoria:Fauna Iraniae	Kategori:Irans fauna
Categoria:Fauna Iraci	Kategori:Iraks fauna
Categoria:Fauna Israelis	Kategori:Israels fauna
Categoria:Fauna Keniae	Kategori:Kenyas fauna
Categoria:Fauna Malavii	Kategori:Malawis fauna
Categoria:Fauna Maroci	Kategori:Marokkos fauna
Categoria:Fauna Mozambici	Kategori:Mosambiks fauna
Categoria:Fauna Namibiae	Kategori:Namibias fauna
Categoria:Fauna Novae Guineae	Kategori:Ny-Guineas fauna
Categoria:Fauna Nicaraguae	Kategori:Nicaraguas fauna
Categoria:Fauna Portugalliae	Kategori:Portugals fauna
Categoria:Fauna Serbiae	Kategori:Serbias fauna
Categoria:Fauna Somaliae	Kategori:Somalias fauna
Categoria:Fauna Africae Australis	Kategori:Sør-Afrikas fauna
Categoria:Fauna Hispaniae	Kategori:Spanias fauna
Categoria:Fauna Taprobanes	Kategori:Sri Lankas fauna
Categoria:Fauna Sudaniae	Kategori:Sudans fauna
Categoria:Fauna Surinamiae	Kategori:Surinams fauna
Categoria:Fauna Taivaniae	Kategori:Republikken Kinas fauna
Categoria:Fauna Tanzaniae	Kategori:Tanzanias fauna
Categoria:Fauna Tasmaniae	Kategori:Tasmanias fauna
Categoria:Fauna Zambiae	Kategori:Zambias fauna
Categoria:Fauna Zimbabuae	Kategori:Zimbabwes fauna
Categoria:Fauna Monapiae	Kategori:Dyreliv på Man
Categoria:Fauna Philippinarum	Kategori:Filippinenes fauna
Categoria:Fauna Confoederationis Phylarchiarum Arabicarum	Kategori:De forente arabiske emiraters fauna
Categoria:Socii Academiae Britannicae	Kategori:Fellow of the British Academy
Categoria:Sodales Societatis Zoologicae Londiniensis	Kategori:Medlemmer av Zoological Society of London
Categoria:Feminismus	Kategori:Feminisme
Categoria:Provinciae Aegypti	Kategori:Egypts guvernementer
Index Asteroidum 5001-6000	Liste over nummererte småplaneter: 5001–6000
Index Asteroidum 8001-9000	Liste over nummererte småplaneter: 8001–9000
Categoria:Final Fantasy	Kategori:Final Fantasy
Categoria:Theologi Angliae	Kategori:Engelske teologer
Categoria:Artifices Finniae	Kategori:Finske kunstnere
Categoria:Lingua Finnica	Kategori:Finsk
Categoria:Medici Finniae	Kategori:Finske leger
Categoria:Primi Ministri Scotiae	Kategori:Skottlands førsteministre
Categoria:Pisces Oceani Atlantici	Kategori:Fisk i Atlanterhavet
Categoria:Fiorda	Kategori:Fjorder
Categoria:Diptera	Kategori:Fluer
Categoria:Flora Africae	Kategori:Afrikas flora
Categoria:Flora Australiae	Kategori:Australias flora
Categoria:Flora Europae	Kategori:Europas flora
Categoria:Flora Americae Septentrionalis	Kategori:Nord-Amerikas flora
Categoria:Flora Americae Meridionalis	Kategori:Sør-Amerikas flora
Categoria:Carmina popularia	Kategori:Folkeviser
Categoria:Laographi	Kategori:Folklorister
Categoria:Silvae	Kategori:Skoger
Categoria:Urbes Antiquae Germaniae	Kategori:Tidligere kommuner i Tyskland
Categoria:Fontes	Kategori:Fontener
Categoria:Reges Francorum	Kategori:Frankiske konger
Categoria:Terra Francisci Iosephi	Kategori:Frans Josefs land
Categoria:Friberga	Kategori:Freiberg
Categoria:Polynesia Francica	Kategori:Fransk Polynesia
Categoria:Artifices Franciae	Kategori:Franske kunstnere
Categoria:Lingua Francogallica	Kategori:Fransk
Categoria:Vina Francica	Kategori:Franske viner
Categoria:Futura	Kategori:Framtid
Praepositio (grammatica Latina)	Preposisjon
Categoria:Gadidae	Kategori:Torskefamilien
Categoria:Gadiformes	Kategori:Torskefisker
Categoria:Galicia	Kategori:Galicia (Sentral-Europa)
Categoria:Bellum Gallicum	Kategori:Gallerkrigene
Categoria:Galliformes	Kategori:Hønsefugler
Categoria:Insulae Galapagenses	Kategori:Galápagos
Categoria:Athletae Israelis	Kategori:Israelske sportsutøvere
Categoria:Gedanum	Kategori:Gdańsk
Categoria:Geodesia	Kategori:Geodesi
Categoria:Geographia Arcansiae	Kategori:Arkansas' geografi
Categoria:Geographia Californiae	Kategori:Californias geografi
Categoria:Geographia Delavariae	Kategori:Delawares geografi
Categoria:Geographia Georgiae (CFA)	Kategori:Georgias geografi (USA)
Categoria:Geographia Illinoesiae	Kategori:Illinois' geografi
Categoria:Geographia Terrae Mariae	Kategori:Marylands geografi
Categoria:Geographia Mississippiae	Kategori:Mississippis geografi
Categoria:Geographia Novae Caesareae	Kategori:New Jerseys geografi
Categoria:Geographia Carolinae Septentrionalis	Kategori:Nord-Carolinas geografi
Categoria:Geographia Ohii	Kategori:Ohios geografi
Categoria:Geographia Pennsilvaniae	Kategori:Pennsylvanias geografi
Categoria:Geographia Americae Australis	Kategori:Sør-Amerikas geografi
Categoria:Geographia Carolinae Meridionalis	Kategori:Sør-Carolinas geografi
Categoria:Geographia Tennesiae	Kategori:Tennessees geografi
Categoria:Geographia Virginiae	Kategori:Virginias geografi
Categoria:Geographia Visconsiniae	Kategori:Wisconsins geografi
Categoria:Societas Geologica Londiniensis	Kategori:Geological Society of London
Categoria:Geologi	Kategori:Geologer
Categoria:Geometridae	Kategori:Målere
Categoria:Comitatus Georgiae	Kategori:Fylker i Georgia
Categoria:Episcopi Germaniae	Kategori:Tyske biskoper
Categoria:Paedagogi Germaniae	Kategori:Tyske pedagoger
Categoria:Imperatores Germaniae	Kategori:Tyske keisere
Categoria:Musicologi Germaniae	Kategori:Tyske musikkforskere
Categoria:Linguae Germanicae	Kategori:Germanske språk
Categoria:Formulae Ganam spectantes	Kategori:Ghanesiske maler
Categoria:Gigantes	Kategori:Kjemper
Categoria:Deae	Kategori:Gudinner
Formula:Precision1	Mal:Precision1
Categoria:Gubernatores Alabamae	Kategori:Guvernører i Alabama
Categoria:Gubernatores Alascae	Kategori:Guvernører i Alaska
Categoria:Gubernatores Arizonae	Kategori:Guvernører i Arizona
Categoria:Gubernatores Arcansiae	Kategori:Guvernører i Arkansas
Categoria:Gubernatores Californiae	Kategori:Guvernører i California
Categoria:Gubernatores Colorati	Kategori:Guvernører i Colorado
Categoria:Gubernatores Connecticutae	Kategori:Guvernører i Connecticut
Categoria:Gubernatores Delevariae	Kategori:Guvernører i Delaware
Categoria:Gubernatores Floridae	Kategori:Guvernører i Florida
Categoria:Gubernatores Georgiae	Kategori:Guvernører i Georgia
Categoria:Gubernatores Havaiorum	Kategori:Guvernører i Hawaii
Categoria:Gubernatores Idahi	Kategori:Guvernører i Idaho
Categoria:Gubernatores Illinoesiae	Kategori:Guvernører i Illinois
Categoria:Gubernatores Indianae	Kategori:Guvernører i Indiana
Categoria:Gubernatores Iovae	Kategori:Guvernører i Iowa
Categoria:Gubernatores Kansiae	Kategori:Guvernører i Kansas
Categoria:Gubernatores Kentukiae	Kategori:Guvernører i Kentucky
Categoria:Gubernatores Ludovicianae	Kategori:Guvernører i Louisiana
Categoria:Gubernatores Cenomannicae	Kategori:Guvernører i Maine
Categoria:Gubernatores Terrae Mariae	Kategori:Guvernører i Maryland
Categoria:Gubernatores Massachusettae	Kategori:Guvernører i Massachusetts
Categoria:Gubernatores Michiganiae	Kategori:Guvernører i Michigan
Categoria:Gubernatores Minnesotae	Kategori:Guvernører i Minnesota
Categoria:Gubernatores Mississippiae	Kategori:Guvernører i Mississippi
Categoria:Gubernatores Missuriae	Kategori:Guvernører i Missouri
Categoria:Gubernatores Montanae	Kategori:Guvernører i Montana
Categoria:Gubernatores Nebrascae	Kategori:Guvernører i Nebraska
Categoria:Gubernatores Nivatae	Kategori:Guvernører i Nevada
Categoria:Gubernatores Novae Hantoniae	Kategori:Guvernører i New Hampshire
Categoria:Gubernatores Novae Caesareae	Kategori:Guvernører i New Jersey
Categoria:Gubernatores Novi Mexici	Kategori:Guvernører i New Mexico
Categoria:Gubernatores Carolinae Septentrionalis	Kategori:Guvernører i Nord-Carolina
Categoria:Gubernatores Dacotae Septentrionalis	Kategori:Guvernører i Nord-Dakota
Categoria:Gubernatores Ohii	Kategori:Guvernører i Ohio
Categoria:Gubernatores Oclahomae	Kategori:Guvernører i Oklahoma
Categoria:Gubernatores Oregoniae	Kategori:Guvernører i Oregon
Categoria:Gubernatores Pennsilvaniae	Kategori:Guvernører i Pennsylvania
Categoria:Gubernatores Rhodensis Insulae	Kategori:Guvernører i Rhode Island
Categoria:Gubernatores Carolinae Meridionalis	Kategori:Guvernører i Sør-Carolina
Categoria:Gubernatores Dacotae Meridionalis	Kategori:Guvernører i Sør-Dakota
Categoria:Gubernatores Tennesiae	Kategori:Guvernører i Tennessee
Categoria:Gubernatores Texiae	Kategori:Guvernører i Texas
Categoria:Gubernatores Utae	Kategori:Guvernører i Utah
Categoria:Gubernatores Montis Viridis	Kategori:Guvernører i Vermont
Categoria:Gubernatores Vasingtoniae	Kategori:Guvernører i Washington
Categoria:Gubernatores Virginiae Occidentalis	Kategori:Guvernører i Vest-Virginia
Categoria:Gubernatores Visconsiniae	Kategori:Guvernører i Wisconsin
Categoria:Gubernatores Vyominae	Kategori:Guvernører i Wyoming
Categoria:Lingua Graeca	Kategori:Gresk
Categoria:Sinus Mexici	Kategori:Mexicogulfen
Categoria:Gymnospermae	Kategori:Nakenfrøede planter
Categoria:Hadeninae	Kategori:Hadeninae
Categoria:Halogena	Kategori:Halogener
Categoria:Haplochromini	Kategori:Haplochromini
Categoria:Universitas Harvardiana	Kategori:Harvard University
Categoria:Comitatus Havaiorum	Kategori:Fylker på Hawaii
Categoria:Auctores Hebraici	Kategori:Hebraiskspråklige forfattere
Categoria:Locutiones Biblicae	Kategori:Bibelske ord og uttrykk
Categoria:Calendarium Iudaicum	Kategori:Det jødiske året
Categoria:Heidelberga	Kategori:Heidelberg
Categoria:Hepialidae	Kategori:Rotetere
Categoria:Herefordiensis comitatus	Kategori:Herefordshire
Categoria:Ordo Hermeticus Aurorae Aureae	Kategori:Golden Dawn
Categoria:Herpetologi	Kategori:Herpetologer
Categoria:Universitates Estoniae	Kategori:Universiteter i Estland
Categoria:Universitates Indonesiae	Kategori:Universiteter i Indonesia
Categoria:Hippopotamidae	Kategori:Flodhester
Categoria:Musica 1933	Kategori:Musikk i 1933
Categoria:Musica 1936	Kategori:Musikk i 1936
Categoria:Musica 1988	Kategori:Musikk i 1988
Categoria:Musica 2006	Kategori:Musikk i 2006
Categoria:Historia Californiae	Kategori:Californias historie
Categoria:Historia Massachusettae	Kategori:Massachusetts' historie
Categoria:Historia Novae Caesareae	Kategori:New Jerseys historie
Categoria:Historia Palaestinae	Kategori:Palestinas historie
Categoria:Historia Cambriae	Kategori:Wales' historie
Categoria:Historia Unionis Europaeae	Kategori:Den europeiske unions historie
Categoria:Lingua Hetthaea	Kategori:Hettitisk
Categoria:Lichenes	Kategori:Lav
Categoria:Episcopi Honduriae	Kategori:Honduranske biskoper
Categoria:Hormonta	Kategori:Hormoner
Categoria:Leziniacenses	Kategori:Huset Lusignan
Categoria:Medices	Kategori:Huset Medici
Categoria:Wittelsbach	Kategori:Huset Wittelsbach
Categoria:Arpadici	Kategori:Huset Árpád
Categoria:Evolutio humana	Kategori:Menneskelig evolusjon
Categoria:Episcopi Hungariae	Kategori:Ungarske biskoper
Categoria:Diurnarii Hungariae	Kategori:Ungarske journalister
Categoria:Energia hydroelectrica	Kategori:Vannkraft
Categoria:Hyaenidae	Kategori:Hyener
Categoria:Hymenoptera	Kategori:Årevinger
Categoria:Alumni INSEAD	Kategori:Alumni fra INSEAD
Categoria:Alsulegia glacialis	Kategori:Ishockey
Categoria:Utopiae	Kategori:Utopier
Categoria:Formulae Islandiam spectantes	Kategori:Islandske maler
Categoria:Comitatus Idahi	Kategori:Fylker i Idaho
Categoria:Comitatus Illinoesiae	Kategori:Fylker i Illinois
Categoria:Crateres Martiani	Kategori:Kratere på Mars
Categoria:Crateres lunares	Kategori:Kratere på månen
Categoria:Imperium Incarum	Kategori:Inkariket
Categoria:Comitatus Indianae	Kategori:Fylker i Indiana
Categoria:Linguae Indicae	Kategori:Indoariske språk
Categoria:Indologi	Kategori:Indologer
Categoria:Anarchismus	Kategori:Anarkisme
Categoria:Secretarii generales Consociationis ex pacto Atlantico Septentrionali	Kategori:NATOs generalsekretærer
Categoria:Ebudes Interiores	Kategori:Indre Hebridene
Categoria:Mongolia Citerior	Kategori:Indre Mongolia
Categoria:Chemia inorganica	Kategori:Uorganisk kjemi
Categoria:Composita inorganica	Kategori:Uorganiske forbindelser
Categoria:Instituta Unionis Europaeae	Kategori:Den europeiske unions institusjoner
Categoria:Societates internationales	Kategori:Internasjonale ikke-statlige organisasjoner
Categoria:Comitatus Iovae	Kategori:Fylker i Iowa
Categoria:Episcopi Iraci	Kategori:Irakiske biskoper
Categoria:Hibernia	Kategori:Irland
Categoria:Historici Hiberniae	Kategori:Irske historikere
Categoria:Diurnarii Hiberniae	Kategori:Irske journalister
Categoria:Medici Hiberniae	Kategori:Irske leger
Categoria:Composita ferrea	Kategori:Jernforbindelser
Categoria:Theologia Islamica	Kategori:Islamsk teologi
Categoria:Insulae Maris Hadriatici	Kategori:Øyer i Adriaterhavet
Categoria:Vecta	Kategori:Wight
Categoria:Historici Israelis	Kategori:Israelske historikere
Categoria:Constantinopolis	Kategori:Istanbul
Categoria:Litterae Italianae	Kategori:Italienskspråklig litteratur
Categoria:Vina Italica	Kategori:Italienske viner
Categoria:Athletae Litoris Eburnei	Kategori:Ivorianske sportsutøvere
Categoria:Formulae Litus Eburneum spectantes	Kategori:Ivorianske maler
Categoria:Incolae Caesareae insulae	Kategori:Personer fra Jersey
Categoria:Hierosolyma	Kategori:Jerusalem
Categoria:Linguae Iudaicae	Kategori:Jødiske språk
Categoria:Alumni Universitatis Hopkinsiensis	Kategori:Alumni fra Johns Hopkins University
Categoria:Iudo	Kategori:Judo
Categoria:Iuris consulti	Kategori:Jurister
Categoria:Comitatus Kansiae	Kategori:Fylker i Kansas
Categoria:Cauna	Kategori:Kaunas
Categoria:Comitatus Kentukiae	Kategori:Fylker i Kentucky
Categoria:Linguae Khoisan	Kategori:Khoisanspråk
Categoria:Kisangani	Kategori:Kisangani
Categoria:Ordo Fratrum Hospitalis Sancti Ioannis Hierosolymitani	Kategori:Malteserordenen
Caliphatus Omayadarum	Umajjadene
Categoria:Imperatores Coreae	Kategori:Koreanske keisere
Categoria:Episcopi Coreae	Kategori:Sørkoreanske biskoper
Categoria:Lacunae	Kategori:Laguner
Categoria:Lacus Aegypti	Kategori:Innsjøer i Egypt
Categoria:Lacus Graeciae	Kategori:Innsjøer i Hellas
Categoria:Lacus Hiberniae	Kategori:Innsjøer i Republikken Irland
Categoria:Lacus Michiganiae	Kategori:Innsjøer i Michigan
Categoria:Lacus Novi Eboraci	Kategori:Innsjøer i New York
Categoria:Lamiaceae	Kategori:Leppeblomstfamilien
Categoria:Linguae Polynesiae Francicae	Kategori:Språk i Fransk Polynesia
Categoria:Pelliculae Latinae	Kategori:Latinspråklige filmer
Categoria:Auctores Latini	Kategori:Latinspråklige forfattere
Categoria:Societates eruditae Britannicae	Kategori:Akademier og vitenskaplige foreninger i Storbritannia
Categoria:Leucas	Kategori:Lefkada
Categoria:Legis latores	Kategori:Lovgivere
Categoria:Leicestriensis comitatus	Kategori:Leicestershire
Categoria:Alumni Academiae Lugduno-Batavae	Kategori:Alumni fra Universitetet i Leiden
Categoria:Leonardus Vincius	Kategori:Leonardo da Vinci
Categoria:Lexicographi	Kategori:Leksikografer
Categoria:Factiones liberales	Kategori:Liberale partier
Categoria:Liberalismus	Kategori:Liberalisme
Categoria:Bibliothecae	Kategori:Biblioteker
Categoria:Lux	Kategori:Lys
Categoria:Insulae Materiae	Kategori:Madeira
Categoria:Comitatus Cenomannicae	Kategori:Fylker i Maine
Categoria:Motus litterarii	Kategori:Litterære bevegelser
Categoria:Litterae per linguas digestae	Kategori:Litteratur etter språk
Categoria:Stipulae Litterarum	Kategori:Litteraturstubber
Categoria:Episcopi Lituaniae	Kategori:Litauiske katolske biskoper
Categoria:Linguae Malayo-Polynesiae	Kategori:Malayopolynesiske språk
Categoria:Langobardia	Kategori:Lombardia
Categoria:Lambeth	Kategori:Lambeth
Categoria:Merton	Kategori:Merton
Categoria:Southwark	Kategori:Southwark
Categoria:Sutton (Londinium)	Kategori:Steder i Sutton
Categoria:Wandsworth	Kategori:Wandsworth
Categoria:Musici Malii	Kategori:Maliske musikere
Categoria:Paroeciae Ludovicianae	Kategori:Sogn i Louisiana
Categoria:Manila	Kategori:Manila
Categoria:Lingua Saxonica	Kategori:Nedertysk
Categoria:Lubumbashi	Kategori:Lubumbashi
Categoria:Mantodea	Kategori:Knelere
Categoria:Universitas Lundensis	Kategori:Lunds universitet
Categoria:Incolae Monapiae	Kategori:Personer fra Man
Categoria:Artifices maritimi	Kategori:Marinemalere
Categoria:Comitatus Terrae Mariae	Kategori:Fylker i Maryland
Categoria:Praenomina masculina	Kategori:Mannsnavn
Categoria:Comitatus Massachusettae	Kategori:Fylker i Massachusetts
Categoria:Maxillopoda	Kategori:Maxillopoda
Categoria:Linguae Mayenses	Kategori:Mayiske språk
Categoria:Loci habitati Monoeci	Kategori:Monacos kvartaler
Categoria:Linguae Quechuae	Kategori:Quechuanske språk
Categoria:Stipulae Medicinae	Kategori:Medisinstubber
Categoria:Titanic	Kategori:RMS «Titanic»
Categoria:Socii Academiae Bellarum Artium (Francia)	Kategori:Medlemmer av Académie des beaux-arts
Categoria:Ars rhetorica	Kategori:Retorikk
Categoria:Legati apud Parlamentum Anglicum	Kategori:Medlemmer av Det engelske parlamentet
Categoria:Legati apud Parlamentum Scoticum	Kategori:Medlemmer av Skottlands parlament
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Alabamae	Kategori:Kongressrepresentanter fra Alabama
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Arcansiae	Kategori:Kongressrepresentanter fra Arkansas
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Colorati	Kategori:Kongressrepresentanter fra Colorado
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Delevariae	Kategori:Kongressrepresentanter fra Delaware
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Indianae	Kategori:Kongressrepresentanter fra Indiana
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Kentukiae	Kategori:Kongressrepresentanter fra Kentucky
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Michiganiae	Kategori:Kongressrepresentanter fra Michigan
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Missuriae	Kategori:Kongressrepresentanter fra Missouri
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Nebrascae	Kategori:Kongressrepresentanter fra Nebraska
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Novae Hantoniae	Kategori:Kongressrepresentanter fra New Hampshire
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Carolinae Septentrionalis	Kategori:Kongressrepresentanter fra Nord-Carolina
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Dacotae Septentrionalis	Kategori:Kongressrepresentanter fra Nord-Dakota
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Oclahomae	Kategori:Kongressrepresentanter fra Oklahoma
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Pennsilvaniae	Kategori:Kongressrepresentanter fra Pennsylvania
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Carolinae Meridionalis	Kategori:Kongressrepresentanter fra Sør-Carolina
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Virginiae	Kategori:Kongressrepresentanter fra Virginia
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Virginiae Occidentalis	Kategori:Kongressrepresentanter fra Vest-Virginia
Categoria:Camerae Repraesentantium Civitatum Foederatarum legati Vyominae	Kategori:Kongressrepresentanter fra Wyoming
Categoria:Radiologi	Kategori:Radiologer
Categoria:Athletae Mexici	Kategori:Meksikanske friidrettsutøvere
Categoria:Duces gentium in Terra Media	Kategori:Fyrster og Fruer fra Midgard
Categoria:Musea militaria	Kategori:Militærmuseer
Categoria:Ravenna	Kategori:Ravenna
Categoria:Radinga	Kategori:Reading
Categoria:Comitatus Mississippiae	Kategori:Fylker i Mississippi
Categoria:Realismus (motus)	Kategori:Realisme
Categoria:Monotremata	Kategori:Kloakkdyr
Categoria:Urbs Montis Videi	Kategori:Montevideo
Categoria:Mumin	Kategori:Mummitrollet
Categoria:Satellites Neptuni	Kategori:Neptuns måner
Categoria:Musica 1824	Kategori:Musikk i 1824
Categoria:Musica 1847	Kategori:Musikk i 1847
Categoria:Musica 1855	Kategori:Musikk i 1855
Categoria:Musica 1881	Kategori:Musikk i 1881
Categoria:Musica 1912	Kategori:Musikk i 1912
Categoria:Montes Angliae	Kategori:Fjell i England
Categoria:Montes Croatiae	Kategori:Fjell i Kroatia
Categoria:Athletae Mozambici	Kategori:Mosambikiske sportsutøvere
Categoria:Mugilidae	Kategori:Multer
Categoria:Ratisbona	Kategori:Regensburg
Categoria:Reggae	Kategori:Reggae
Categoria:Communia Saxoniae Inferioris	Kategori:Kommuner i Niedersachsen
Categoria:Municipia in provincia Lucentina	Kategori:Kommuner i Alicante
Categoria:Regiones Birmaniae	Kategori:Myanmars delstater og regioner
Categoria:Demi Graeciae	Kategori:Kommuner i Hellas
Categoria:Regiones Finniae	Kategori:Finlands landskap
Categoria:Provinciae Islandiae	Kategori:Islands regioner
Categoria:Regiones Tanzaniae	Kategori:Tanzanias regioner
Categoria:Durocortorum	Kategori:Reims
Categoria:Musica religiosa	Kategori:Religiøs musikk
Categoria:Renascentia	Kategori:Renessansen
Categoria:Condate Redonum	Kategori:Rennes
Categoria:Myrtaceae	Kategori:Myrtefamilien
Formula:Audire	Mal:Lytte
Categoria:Rhinocerotidae	Kategori:Neshorn
Categoria:Rhodus	Kategori:Rhodos
Categoria:Lingua Navatlaca	Kategori:Nahuatl
Categoria:Nanotechnologia	Kategori:Nanoteknologi
Categoria:Riga	Kategori:Riga
Categoria:Tarsatica	Kategori:Rijeka
Categoria:Regium Museum Amstelodamense	Kategori:Rijksmuseum Amsterdam
Categoria:Flumen Magnum Septentrionale	Kategori:Rio Grande do Norte
Categoria:Fluvius Magnus Meridionalis	Kategori:Rio Grande do Sul
Categoria:Urbs Fluminensis	Kategori:Rio de Janeiro
Categoria:Flumen Ianuarii	Kategori:Rio de Janeiro (delstat)
Categoria:Riodinidae	Kategori:Riodinidae
Categoria:Flumina Arcansiae	Kategori:Elver i Arkansas
Categoria:Flumina Asiae	Kategori:Elver i Asia
Categoria:Flumina Illinoesiae	Kategori:Elver i Illinois
Categoria:Flumina Kansiae	Kategori:Elver i Kansas
Categoria:Flumina Terrae Mariae	Kategori:Elver i Maryland
Categoria:Flumina Novae Caesareae	Kategori:Elver i New Jersey
Categoria:Flumina Novi Eboraci	Kategori:Elver i New York
Categoria:Flumina Oclahomae	Kategori:Elver i Oklahoma
Categoria:Flumina Oregoniae	Kategori:Elver i Oregon
Categoria:Flumina Pennsilvaniae	Kategori:Elver i Pennsylvania
Musa (genus)	Bananslekten
Categoria:Flumina Thibeti	Kategori:Elver i Tibet
Categoria:Flumina Virginiae	Kategori:Elver i Virginia
Categoria:Flumina Cambriae	Kategori:Elver i Wales
Categoria:Flumina Vasingtoniae civitatis	Kategori:Elver i Washington
Categoria:Flumina Virginiae Occidentalis	Kategori:Elver i Vest-Virginia
Categoria:Philosophia naturalis	Kategori:Naturfilosofi
Categoria:Viae Graeciae	Kategori:Veier i Hellas
Categoria:Comitatus Nebrascae	Kategori:Fylker i Nebraska
Categoria:Regiones Urbis Fluminensis	Kategori:Bydeler i Rio de Janeiro
Categoria:Britannia Romana	Kategori:Romersk Britannia
Categoria:Dioeceses Ecclesiae Catholicae in Oceania	Kategori:Katolske bispedømmer i Oseania
Categoria:Presbyteri catholici	Kategori:Katolske prester
Categoria:Forum Romanum	Kategori:Forum Romanum
Categoria:Legati Britanniae provinciae	Kategori:Romerske guvernører i Britannia
Categoria:Praefecti Aegypti	Kategori:Romerske prefekter i Egypt
Categoria:Viae Romanae	Kategori:Romerske veier
Categoria:Fabulae de Volsungis et Nibelungis	Kategori:Nibelungen
Categoria:Tribuni plebis	Kategori:Romerske folketribuner
Categoria:Xantusiidae	Kategori:Nattøgler
Categoria:Artifices Romaniae	Kategori:Rumenske kunstnere
Categoria:Episcopi Romaniae	Kategori:Rumenske biskoper
Categoria:Noctuinae	Kategori:Noctuinae
Categoria:Lingua Rhaetica (Romanica)	Kategori:Retoromansk
Categoria:Roma	Kategori:Roma
Categoria:Rosales	Kategori:Rosales
Categoria:Comitatus Carolinae Septentrionalis	Kategori:Fylker i Nord-Carolina
Categoria:Rostochium	Kategori:Rostock
Categoria:Roterodamum	Kategori:Rotterdam
Categoria:Grenovicum	Kategori:Steder i Greenwich
Categoria:Northumbria	Kategori:Northumberland
Categoria:Medici Norvegiae	Kategori:Norske leger
Categoria:Magni duces Kiovienses	Kategori:Storfyrster i Kievriket
Categoria:Bellum Civile Russicum	Kategori:Den russiske borgerkrigen
Categoria:Ecclesia Orthodoxa Russica	Kategori:Den russiske ortodokse kirke
Categoria:Episcopi Russiae	Kategori:Russiske biskoper
Categoria:Odonata	Kategori:Øyenstikkere
Categoria:Chemia organica	Kategori:Organisk kjemi
Categoria:Sculptores Russiae	Kategori:Russiske billedhuggere
Categoria:Verba Russica	Kategori:Russiske ord og uttrykk
Categoria:Achrida	Kategori:Ohrid
Categoria:Rutlandia	Kategori:Rutland
Categoria:Comitatus Oclahomae	Kategori:Fylker i Oklahoma
Categoria:Lingua Nordica antiqua	Kategori:Norrønt
Categoria:Stipulae sexualitatis	Kategori:Seksualitetstubber
Categoria:Olethreutinae	Kategori:Olethreutinae
Categoria:Sanctus Christophorus et Nives	Kategori:Saint Kitts og Nevis
Categoria:Sancta Lucia	Kategori:Saint Lucia
Categoria:Salesiani	Kategori:Salesianere
Categoria:Salmoniformes	Kategori:Laksefisker
Categoria:Salticidae	Kategori:Hoppeedderkopper
Categoria:Linguae Samicae	Kategori:Samiske språk
Categoria:Samos	Kategori:Samos
Categoria:Didacopolis	Kategori:San Diego
Categoria:Urbs Sancti Salvatoris	Kategori:San Salvador
Categoria:Ordo Templi Orientis	Kategori:Ordo Templi Orientis
Categoria:Lingua Sanscrita	Kategori:Sanskrit
Categoria:Sapindaceae	Kategori:Såpebærfamilien
Categoria:Sapotaceae	Kategori:Sapodillefamilien
Categoria:Seraium	Kategori:Sarajevo
Categoria:Sarawak	Kategori:Sarawak
Categoria:Sassanidae	Kategori:Sasanidene
Categoria:Episcopi veteres orientales	Kategori:Orientalsk-ortodokse biskoper
Categoria:Saturniidae	Kategori:Påfuglspinnere
Categoria:Satyrinae	Kategori:Ringvinger
Categoria:Kermesidae	Kategori:Skjoldlus
Categoria:Scarabaeidae	Kategori:Skarabider
Categoria:Designatio scaenica	Kategori:Scenografi
Categoria:Artifices scaenici	Kategori:Scenografer
Categoria:Ebudes Exteriores	Kategori:Ytre Hebridene
Categoria:Oxonia	Kategori:Oxford
Categoria:Pacifismus	Kategori:Pasifisme
Categoria:Scholae Norvegiae	Kategori:Skoler i Norge
Categoria:Parlamentum Anglicum	Kategori:Det engelske parlamentet
Categoria:Scorpaenidae	Kategori:Uerfamilien
Categoria:Scorpiones	Kategori:Skorpioner
Categoria:Patriarchae Aethiopiae	Kategori:Patriarker av Etiopia
Categoria:Patriarchae Venetiarum	Kategori:Patriarker av Venezia
Categoria:Paulus McCartney	Kategori:Paul McCartney
Categoria:Paeninsulae Islandiae	Kategori:Halvøyer på Island
Categoria:Paeninsulae Norvegiae	Kategori:Halvøyer i Norge
